https://github.com/scalatest/scalatest,2,0.60787,94,0,50,10,4.2,9,89,117,0.8,508
https://github.com/sebastianbergmann/diff,1,0.5255,96,0,22,9,1.8,2,1,2,4.0,209
https://github.com/sebastianbergmann/exporter,1,0.43135,96,0,14,9,1.7,2,0,0,0,197
https://github.com/sebastianbergmann/php-file-iterator,1,0.44457,136,0,16,11,1.5,3,0,0,0,156
https://github.com/sebastianbergmann/php-code-coverage,1,0.65007,141,0,102,8,7.4,14,19,27,2.3,706
https://github.com/sebastianbergmann/php-timer,1,0.50839,130,0,12,10,2.3,2,4,4,1.8,215
https://github.com/sebastianbergmann/phpunit-mock-objects,1,0.42277,174,28,73,13,0.0,7,0,0,0,578
https://github.com/sebastianbergmann/recursion-context,1,0.41276,72,0,7,6,1.7,2,2,2,0.5,118
https://github.com/sebastianbergmann/version,1,0.35968,97,3,7,7,0.1,2,0,0,0,271
https://github.com/serde-rs/json,1,0.64362,69,0,87,8,4.6,17,20,38,1.2,3674
https://github.com/sebastianbergmann/phpunit,1,0.79668,177,0,460,12,21.9,43,146,183,1.5,13437
https://github.com/serde-rs/serde,1,0.66127,87,0,144,7,2.3,14,22,84,1.1,7275
https://github.com/shouldjs/should.js,1,0.40841,123,22,80,13,0.0,11,0,0,0,109
https://github.com/stub42/pytz,1,0.49652,191,0,15,3,0.4,4,4,8,2.0,1184
https://github.com/substack/node-mkdirp,1,0.28808,122,60,9,6,0.0,2,1,2,1.0,16
https://github.com/sebastianbergmann/php-text-template,1,0.37348,136,0,6,5,1.2,1,1,1,0.0,80
https://github.com/substack/tape,2,0.65414,99,0,100,9,1.3,23,11,17,4.3,896
https://github.com/symfony/console,4,0.69535,126,0,329,15,2.2,51,1,3,1.0,19861
https://github.com/symfony/yaml,1,0.60845,126,0,145,12,1.0,52,0,0,0,9835
https://github.com/symfony/phpunit-bridge,3,0.6213,72,0,96,14,2.2,52,1,1,1.0,5493
https://github.com/squizlabs/PHP_CodeSniffer,1,0.68201,174,1,212,11,4.5,5,86,129,1.4,5077
https://github.com/unicode-rs/unicode-xid,1,0.28456,69,6,12,4,0.1,1,0,0,0,35
https://github.com/urllib3/urllib3,4,0.7312,135,0,267,8,3.6,7,128,172,2.6,9748
https://github.com/xojs/xo,2,0.60667,66,0,69,7,1.8,26,11,25,1.6,1229
https://github.com/tapjs/node-tap,1,0.57665,119,2,89,8,0.5,30,18,34,0.8,740
https://github.com/yaml/pyyaml,1,0.53478,181,10,33,9,0.1,2,17,42,2.2,4072
https://github.com/lift/framework.git,2,0.50807,134,0,116,8,0.4,3,3,3,0.3,153
https://github.com/yiisoft/yii2-framework,2,0.58741,118,0,818,11,5.0,6,0,0,0,294
https://github.com/scala/scala,6,0.84165,218,0,599,7,22.1,5,325,379,2.4,313002
https://github.com/ActiveState/appdirs,1,0.44737,127,2,29,8,0.2,1,3,11,0.4,241
https://github.com/BurntSushi/byteorder,1,0.49566,72,1,44,9,0.2,9,6,11,0.5,226
https://github.com/BurntSushi/rust-memchr,1,0.50143,68,0,29,6,0.3,5,6,7,2.1,209
https://github.com/BurntSushi/quickcheck,1,0.53954,83,0,82,4,0.3,16,17,19,1.8,154
https://github.com/BurntSushi/walkdir,1,0.49359,65,1,37,8,0.0,7,2,4,2.5,155
https://github.com/JodaOrg/joda-time,1,0.56245,208,0,92,6,0.5,4,11,13,1.5,583
https://github.com/FasterXML/jackson-databind,1,0.74512,110,0,229,8,15.4,17,186,310,2.1,3964
https://github.com/Microsoft/tslib,1,0.56304,70,0,24,6,1.1,12,10,24,1.5,2198
https://github.com/Seldaek/monolog,7,0.6589,120,1,445,10,1.8,6,51,57,1.1,1665
https://github.com/aio-libs/aiohttp,1,0.7163,88,0,566,9,6.4,4,528,623,1.8,996
https://github.com/alexcrichton/cc-rs,1,0.60389,75,1,169,6,1.2,20,22,30,1.6,986
https://github.com/alexcrichton/cfg-if,1,0.37567,67,1,11,2,0.1,2,2,2,1.5,162
https://github.com/alexcrichton/gcc-rs,1,0.60389,75,1,169,6,1.2,20,22,30,1.6,986
https://github.com/alexcrichton/proc-macro2,1,0.53881,44,0,23,6,3.6,17,6,8,1.6,624
https://github.com/andymccurdy/redis-py,2,0.64,136,1,248,7,2.8,5,37,60,1.9,1531
https://github.com/apache/commons-codec,1,0.58275,216,0,44,8,2.4,2,8,11,0.8,5494
https://github.com/apache/httpcomponents-client,1,0.59557,183,0,73,7,2.2,9,16,19,2.5,306
https://github.com/avajs/ava,2,0.70597,75,0,271,9,2.9,20,48,70,2.4,3464
https://github.com/babel/babel,3,0.87253,101,0,994,9,14.4,42,651,832,1.9,149538
https://github.com/benjaminp/six,1,0.5658,123,0,61,7,0.2,2,7,15,1.9,1465
https://github.com/benmosher/eslint-plugin-import,2,0.71423,71,0,249,5,2.5,28,31,95,2.5,23029
https://github.com/bitflags/bitflags,2,0.48948,73,2,55,9,0.1,3,7,15,0.9,257
https://github.com/bluss/either,1,0.38381,65,4,20,4,0.3,2,1,1,2.0,73
https://github.com/boto/boto3,1,0.70158,77,0,108,5,9.8,116,126,206,1.6,11104
https://github.com/boto/botocore,2,0.7063,99,0,151,6,13.6,139,91,145,1.4,4748
https://github.com/briannesbitt/Carbon,1,0.67589,101,0,267,9,5.8,29,63,66,1.3,472
https://github.com/browserify/browserify,1,0.57041,125,3,197,7,0.2,2,11,17,2.1,1473
https://github.com/byroot/chardet,1,0.06719,109,97,2,1,0.0,0,0,0,0,0
https://github.com/caolan/async,2,0.62585,130,0,254,7,0.6,8,17,23,1.9,753
https://github.com/caolan/nodeunit,1,0.37614,132,30,81,7,0.0,2,1,1,1.0,28
https://github.com/cbeust/testng,1,0.67353,176,1,209,7,3.0,5,89,107,3.1,3122
https://github.com/chaijs/chai,1,0.53279,111,6,166,7,0.2,8,3,10,1.0,979
https://github.com/chalk/chalk,2,0.59062,90,0,58,9,0.3,2,13,16,2.8,1949
https://github.com/chardet/chardet,1,0.4945,112,1,37,8,0.7,1,25,30,0.4,355
https://github.com/chronotope/chrono,1,0.62195,83,0,106,10,2.0,8,20,44,1.3,1122
https://github.com/clap-rs/clap,2,0.65607,71,0,289,5,10.4,3,96,146,2.5,862
https://github.com/composer/composer,3,0.84036,119,0,1033,9,22.5,37,590,686,2.3,10345
https://github.com/composer/installers,24,0.66842,104,1,172,11,0.6,2,39,47,1.4,50770
https://github.com/cuviper/autocfg,1,0.34555,32,5,7,3,0.2,4,0,2,2.5,118
https://github.com/dateutil/dateutil,1,0.49958,210,3,118,5,0.3,1,1,22,1.0,969
https://github.com/Microsoft/TypeScript,4,0.81962,80,0,607,3,33.8,22,1213,2444,2.4,54208
https://github.com/django/django,5,0.8202,189,1,2446,4,24.3,19,353,453,2.2,29292
https://github.com/doctrine/collections,4,0.58819,147,1,83,10,0.5,3,4,5,3.0,1714
https://github.com/doctrine/instantiator,1,0.51189,80,2,30,10,0.6,2,12,15,0.7,1533
https://github.com/doctrine/inflector,1,0.59531,139,2,78,11,0.5,8,5,7,3.9,1124
https://github.com/dtolnay/quote,1,0.49884,53,0,20,7,0.8,6,6,6,1.5,336
https://github.com/dom4j/dom4j,1,0.28652,67,9,5,0,0.2,2,3,10,0.7,746
https://github.com/dtolnay/syn,1,0.60677,53,0,70,5,8.6,45,49,57,0.5,1725
https://github.com/eslint/eslint,5,0.85865,92,0,890,10,9.6,26,610,672,1.4,177489
https://github.com/easymock/easymock,1,0.45255,142,3,23,7,0.5,1,3,5,1.2,337
https://github.com/facelessuser/soupsieve,1,0.45657,25,0,8,4,0.9,4,12,13,3.6,218
https://github.com/facebook/jest,9,0.83254,86,0,1271,5,13.6,34,454,741,2.2,55416
https://github.com/google/gson,1,0.58637,150,8,111,6,0.2,3,13,73,1.3,31391
https://github.com/findbugsproject/findbugs,1,0.35208,217,40,48,6,0.0,1,0,2,0.5,116
https://github.com/DefinitelyTyped/DefinitelyTyped,22,0.93436,100,0,15925,6,129.3,0,2007,2465,5.6,224296
https://github.com/gruntjs/grunt,1,0.54411,113,3,80,4,0.3,4,3,9,1.7,7828
https://github.com/gruntjs/grunt-contrib-jshint,2,0.46907,101,1,46,5,0.1,2,6,6,0.2,926
https://github.com/google/guava,3,0.68784,141,0,406,3,4.6,3,100,156,1.2,25384
https://github.com/gulpjs/gulp,3,0.58603,91,3,248,5,0.5,3,13,25,1.1,9876
https://github.com/hamcrest/JavaHamcrest,2,0.4661,181,3,59,7,0.3,1,3,13,0.6,307
https://github.com/guzzle/guzzle,1,0.67255,120,2,387,11,2.3,10,208,242,0.7,2333
https://github.com/hamcrest/hamcrest-php,1,0.40011,114,6,19,10,0.2,1,0,2,0.5,157
https://github.com/hyperium/hyper,1,0.67086,77,0,276,9,2.2,11,89,115,1.9,921
https://github.com/illuminate/contracts,1,0.54785,78,1,154,9,1.2,53,0,0,0,1675
https://github.com/illuminate/support,1,0.6765,105,0,479,9,5.2,47,1,1,1.0,4223
https://github.com/isaacs/minimatch,1,0.39145,115,16,17,8,0.0,5,0,5,1.0,101
